,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO_GASTO,IMPORTE,IVA,TOTAL MX
172,2022-01-01,7104,MARISOL MENDOZA CHAVEZ,ARRESTAFLAMA PARA SOPLETE  SOPLETE O REGULADOR,COMPRAS,969.83,155.17,1125
173,2022-01-01,595,IGNACIO ROJAS GOMEZ,CABLE SILICON CAL 14,COMPRAS,2155.17,344.83,2500
174,2022-01-01,166319,"Travers Tool, S. de R.L. de C.V.",Pago,COMPRAS,0.0,0.0,0
175,2022-01-01,2365,Sanjuana Vargas Almanza,Pago,COMPRAS,0.0,0.0,0
176,2022-01-01,9693,WILCON INGENIERIA Y DIBUJO SA DE CV,Pago,COMPRAS,0.0,0.0,0
177,2022-01-01,676740,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,156.0,0.0,156
178,2022-01-01,XXXX,ARTURO CEBALLOS ZEPEDA,CONSUMO DE ALIMENTOS,ALIMENTOS,137.93,22.07,160
179,2022-01-01,XXXX,ARTURO CEBALLOS ZEPEDA,CONSUMO DE ALIMENTOS DE FECHA 27 DE ENERO DE 2022,ALIMENTOS,159.48,25.52,185
180,2022-01-01,8348,RICARDO ALBERTO ENCISO HERNANDEZ,SERVICIO DE MANO DE OBRA POR RE-CONEXIÓN Y PRUEBAS BASICAS DE 13 NODOS CAT-5E,COMPRAS,1583.62,253.38,1837
181,2022-01-01,8349,RICARDO ALBERTO ENCISO HERNANDEZ,"EXTENSOR DE RANGO WIFI, TP-LINK, RE450, 50MBPS EN 2.4GHZ Y 1300MBPS EN 5GHZ, 3 ANTENAS EXTERNAS AJUSTABLES, 1 PUERTO ETHERNET GIGABIT, INDICADOR LUMINOSO PARA UBICAR UBICACIÓN IDONEA",COMPRAS,1432.76,229.24,1662
182,2022-01-01,5480,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0
183,2022-01-01,514,LOURDES GUADALUPE GARCIA RUIZ,SERVICIO DE HOSPEDAJE,HOSPEDAJE,428.57,68.57,497.14
184,2022-01-01,193,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,0.0,0.0,0
185,2022-01-01,194,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,0.0,0.0,0
186,2022-01-01,202112-E2341533107-17012022-383535,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,50486.44,0.0,50486.44
187,2022-01-01,1323,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
188,2022-01-01,49321,"MENPACK, S.A. DE C.V.",MENSAJERIA EXPRESS ZONA 1 MOSTRADOR,MENSAJERIA,181.03,28.97,210
189,2022-01-01,72961,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.003"" C/A STD DE 3""  X 33 MT",COMPRAS,1131.57,181.05,1312.62
190,2022-01-01,3382,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0
191,2022-01-01,220128-000267666572,"AT&T COMERCIALIZACIÓN MÓVIL, S. DE R.L. DE C.V.",Internet adicional 1.5 GB 154.31_INARREAR,TELEFONO,2991.43,478.77,3470.2
192,2022-01-01,5719,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
193,2022-01-01,5724,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
194,2022-01-01,4,CALOR Y CONTROL SA DE CV,"TUBING ACERO INOX TIPO 304 - 3/8"" Ø",MTTO MAQUINARIA,0.0,0.0,0
195,2022-01-01,8501,"CRUCERO LAS GOLONDRINAS, SA DE CV",MAGNA,GASOLINA,874.04,136.0,1010.04
196,2022-01-01,8617052,PODER EJECUTIVO DEL ESTADO DE QUERETARO,DERECHOS POR CONTROL VEHICULAR,DERECHOS,3222.46,0.0,3222.46
197,2022-01-01,50,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
198,2022-01-01,757339,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,0.0,0.0,0
199,2022-01-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,21165.5,401.31,21566.81
200,2022-01-01,1243058,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,9129.62,0.0,9129.62
201,2022-02-01,80688,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 14,COMPRAS,17455.25,2792.84,20248.09
202,2022-02-01,285531,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 19/36 de 03/01/2022 a 02/02/2022,ARRENDAMIENTO FINANCIERO,5551.38,888.22,6439.6
203,2022-02-01,285532,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 19/36 de 03/01/2022 a 02/02/2022,ARRENDAMIENTO FINANCIERO,5551.98,888.32,6440.299999999999
204,2022-02-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,980.0,156.8,1136.8
205,2022-02-01,007817297284,"BANCO NACIONAL DE MEXICO, S.A.",Servicios de Facturación,COMISION BANCARIA,0.0,0.0,0
206,2022-02-01,518,LOURDES GUADALUPE GARCIA RUIZ,SERVICIO DE HOSPEDAJE,HOSPEDAJE,327.73,52.44,380.17
207,2022-02-01,519,LOURDES GUADALUPE GARCIA RUIZ,SERVICIO DE HOSPEDAJE,HOSPEDAJE,327.73,52.44,380.17
208,2022-02-01,53715,JORGE LUIS GARCIA TRUJILLO,Tornillo Allen UNC 3/8-16 x 1,COMPRAS,3627.87,580.46,4208.33
209,2022-02-01,8626206,PODER EJECUTIVO DEL ESTADO DE QUERETARO,BAJA DE PLACAS,DERECHOS,289.0,0.0,289
210,2022-02-01,55543,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC A36 1/2""",COMPRAS,525.0,84.0,609
211,2022-02-01,80,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0
212,2022-02-01,27177936,PRODUCTOS Y SERVICIOS CAMFIVE SA DE CV,Servicios:SERVICIOLASER : Servicio de Instalación y/o Reparación de Máquina Láser,MAQUINARIA,2400.0,0.0,2400
213,2022-02-01,20044,SAN MIGUEL SERVICENTRO SA DE CV,MAGNA (Despacho 191722-0),GASOLINA,1107.43,172.79,1280.22
214,2022-02-01,AT000636,TRANSPORTE Y ALMACENAJE ESPECIALIZADO SA DE CV,Maniobra Integral PED.3807 2000160 REF.CIE00160 22MZ COM.A130.01.2022,PAQUETERIA,3500.0,560.0,4060
215,2022-02-01,730,TALLER DIGITAL SA DE CV,SERVICIOS DE CONSULTORIA Y COUCHING DEL MES DE FEBRERO 2022,CAPACITACION,4543.1,726.9,5270
216,2022-02-01,215,TRAINING AND REALTY BUSINESS S DE RL DE CV,"Capacitacion y asesoria para la Implementacion del Sistema de Gestion de Seguridad, Salud y Medio Ambiente (EHS)",CAPACITACION,10000.0,1600.0,11600
217,2022-02-01,5739,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,7319.16,1171.07,8490.23
218,2022-02-01,2301,JAVIER ALVAREZ TORRES,Consumo de alimentos (Ticket: 1/B-113574),ALIMENTOS,109.48,17.52,127
219,2022-02-01,2302,JAVIER ALVAREZ TORRES,Consumo de alimentos (Ticket: 1/A-113469),ALIMENTOS,212.07,33.93,246
220,2022-02-01,2303,JAVIER ALVAREZ TORRES,Consumo de alimentos (Ticket: 1/A-113395),ALIMENTOS,256.9,41.1,298
221,2022-02-01,887,"ARIES MANUFACTURAS INDUSTRIALES, S.A. DE C.V.",Pago,SUBCONTRATOS,0.0,0.0,0
222,2022-02-01,4959,EDGAR AGUILAR DIAZ,BROCHA 3,COMPRAS,998.4,159.74,1158.1399999999999
223,2022-02-01,3095679,Concesionaria Autopista Guadalajara Tepic SA de CV,PEAJE EFECTIVO,CASETAS,148.28,23.72,172
224,2022-02-01,362085505,"CADENA COMERCIAL OXXO, SA DE CV",FRUTS GAMESA 130G,ALIMENTOS,67.58999999999999,4.41,71.99999999999999
225,2022-02-01,3282,ARTURO CUBILLAS BOURS,Guantes Para Cabina Sandblast De Goma Resistente,COMPRAS,948.27,151.72,1099.99
226,2022-02-01,3425,DELIVERYMAIL,Servicio de Mensajeria Nacional  ECONOMY,PAQUETERIA,1042.24,166.76,1209
227,2022-02-01,412165,"ELECTRONICA ZARAGOZA, S.DE R.L.",-CAIMAN TIPO ACUMULADOR 40 AMP 100 MM NEG,MTTO COMPUTO,25.86,4.14,30
228,2022-02-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO SALAMANCA 2022-01-23 05:23:18,PEAJES,296.56,47.44,344
229,2022-02-01,PP383535,Instituto del Fondo Nacional de la Vivienda para los Trabajadores,Aportacion s/Credito,IMSS/INFONAVIT,51327.23,0.0,51327.23
230,2022-02-01,437945,"LIBRAMIENTO ICA LA PIEDAD, S.A. DE C.V.",Libramiento La Piedad NRU 012991000519319589AC8079F398FF37,CASETAS,97.41,15.59,113
231,2022-02-01,4281,MR MULTISERVICIOS INDUSTRIALES SA DE CV,Pago,COMPRAS,0.0,0.0,0
232,2022-02-01,8104229,RED DE CARRETERAS DE OCCIDENTE SAB DE CV,PEAJE CORRESPONDIENTE AL CRUCE DE NRU: 71800330722816844034 FECHA: 01/02/2022 HORA: 09:42:30 CASETA: OCOTLAN CLASE: A,PEAJES,451.72,72.28,524
233,2022-02-01,16280866,Servicios Gasolineros de México SA de CV, MAGNA (LT),GASOLINA,705.61,109.99,815.6
234,2022-02-01,3677513,TRAMO CARRETERO GUADALAJARA-COLIMA,"PEAJE EN EFECTIVO CORRESPONDIENTE AL CRUCE CON NRU: 052203206575087709300110000006, FECHA: 01/FEBRERO/2022 06:57:50 AM, TIPO: 5, CLASE: A2, CARRIL: SAN-LG07, CAJERO: 910109, FOLIO: 877093",CASETAS,577.6,92.4,670
235,2022-02-01,1207304,"Travers Tool, S. de R.L. de C.V.","TIJERAS P/ LMINA TIPO AVIACIN IZQ 10"" 303L URREA",COMPRAS,1553.68,248.59,1802.27
236,2022-02-01,XXXX,TEXTILES TECNICOS S.A DE C.V.,"TELA F. V. 1/16 1M /F, 1.5 mm x 1 m x 30 m, 1 kg/m2",COMPRAS,6564.06,1050.26,7614.320000000001
237,2022-02-01,139652,"TRATAMIENTOS TERMICOS DE QUERETARO, S.A. DE C.V.",TEMPLE Y REVENIDO 1000° CM,COMPRAS,258.63,41.38,300.01
238,2022-02-01,13056,VDM METALS DE MEXICO SA DE CV,CINTA CRONIX 80-E DE 4.50 X 0.25 MM,COMPRAS,8954.38,1432.7,10387.08
239,2022-02-01,19634693,ADT Private Security Services de México S.A. de C.V.,Monitoreo Dual Com Ret,MONITOREO CAMARAS ADT,1291.98,206.72,1498.7
240,2022-02-01,1993,ASOCIACION DE TRABAJADORES A LA VANGUARDIA AC,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,21609.75,0.0,21609.75
241,2022-02-01,9329,JULIO CESAR BARRERA LOPEZ,SPAGUETTY F.V. 25MM X 1M,COMPRAS,4127.5,660.4,4787.9
242,2022-02-01,160023,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
243,2022-02-01,160024,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
244,2022-02-01,420220101898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISIÓN POR TIMBRADO FISCAL,COMISION BANCARIA,0.0,0.0,0
245,2022-02-01,420220101898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,0.0,0.0,0
246,2022-02-01,22022010028311,"INTERCAM FONDOS, S.A. DE C.V. SOCIEDAD OPERADORA DE FONDOS DE INVERSION INTERCAM GRUPO FINANCIERO",Comisiones y Otros Cargos,COMISION BANCARIA,0.0,0.0,0
247,2022-02-01,4145508,IIRSACERO S.A DE C.V,"D-2 PLACA 2 1/2""",COMPRAS,531.9,85.1,617
248,2022-02-01,4145539,IIRSACERO S.A DE C.V,"D-2 PLACA 2 1/2""",COMPRAS,531.9,85.1,617
249,2022-02-01,80,FERNANDO LARA SANTILLAN,Plan mensual desarrollo campañas Google Ads,MTTO COMPUTO,2500.0,400.0,2900
250,2022-02-01,7135,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 10 M3 .,COMPRAS,517.24,82.76,600
251,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
252,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
253,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
254,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
255,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
256,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
257,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
258,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
259,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
260,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
261,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
262,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
263,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
264,2022-02-01,63,"NET LOGISTIK, S.A. DE C.V.",Pago,SUSCRIPCIONES,0.0,0.0,0
265,2022-02-01,73008,NOVATEL MEXICANA S.A. DE C.V,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,6057.5,969.2,7026.7
266,2022-02-01,26814,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
267,2022-02-01,79937640,"SEGUROS BANORTE SA DE CV, GRUPO FINANCIERO BANORTE",PRIMA. RECIBO:57888065,SEGUROS,1717.25,0.0,1717.25
268,2022-02-01,3655,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2160.97,345.76,2506.7299999999996
269,2022-02-01,447687,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-NOI Mensual 1 Usr(s),MTTO COMPUTO,378.0,60.48,438.48
270,2022-02-01,108627,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,BLOCKS DE TERMINALES 30 AMP 600V SERIE TU 312,COMPRAS,3158.95,505.44,3664.39
271,2022-02-01,11912641,DEREMATE.COM DE MEXICO S DE RL DE CV,Bonificaciones otorgadas por periodos anteriores 02-02-2022,SUSCRIPCIONES,-193.19,-30.91,-224.1
272,2022-02-01,119758,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,1619.8,259.17,1878.97
273,2022-02-01,119759,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SEGURO,PAQUETERIA,3579.44,572.71,4152.15
274,2022-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,SUSCRIPCION NETFLIX,TELEFONO,4214.96,674.39,4889.35
275,2022-02-01,894150,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,78.0,0.0,78
276,2022-02-01,33172992,ADT Private Security Services de México S.A. de C.V.,Pago,MONITOREO CAMARAS ADT,0.0,0.0,0
277,2022-02-01,63293,"BQ ELECTRÓNICA, S. DE R.L. DE C.V.","-CINTA ADHESIVA TIPO KAPTON DE 0,4",COMPRAS,136.2,21.79,157.98999999999998
278,2022-02-01,9832,COMER CHRIS SA DE CV,HIG.DALIA (HD200) C/12 HB19320,MTTO LOCAL,260.43,41.67,302.1
279,2022-02-01,2633,CANACINTRA,APORTACION ANUAL 2022,SUSCRIPCIONES,1600.0,0.0,1600
280,2022-02-01,220,TRAINING AND REALTY BUSINESS S DE RL DE CV,"Capacitacion y asesoria para la Implementacion del Sistema de Gestion de Seguridad, Salud y Medio Ambiente (EHS)",CAPACITACION,10000.0,1600.0,11600
281,2022-02-01,139824,"TRATAMIENTOS TERMICOS DE QUERETARO, S.A. DE C.V.",TEMPLE Y REVENIDO 1000°,COMPRAS,494.5,79.12,573.62
282,2022-02-01,80923,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CINTA NICROMEL 80 6.350 X 0.254,COMPRAS,3350.0,536.0,3886
283,2022-02-01,3714,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2072.35,331.58,2403.93
284,2022-02-01,455362,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-BANCO Mensual 1 Usr(s),MTTO COMPUTO,284.0,45.44,329.44
285,2022-02-01,456259,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-COI Mensual 1 Usr(s),MTTO COMPUTO,333.0,53.28,386.28
286,2022-02-01,2048,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,20723.53,0.0,20723.53
287,2022-02-01,1583694,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,10300.0,48.0,10348
288,2022-02-01,3524,BENJAMÍN MAYA MONDRAGÓN,NIPLES A-INOX. 1/2 X 1/2 NPT  BARRENO 1/4,COMPRAS,2000.0,320.0,2320
289,2022-02-01,73040,NOVATEL MEXICANA S.A. DE C.V,"BANDA 0.006"" TWO PLY 15 MM X 750 MM",COMPRAS,1275.0,204.0,1479
290,2022-02-01,4413,SANDRA PEREZ AGUILAR,SHAMPOO P/MANOS DELICADAS,MTTO OFICINA ,400.0,64.0,464
291,2022-02-01,13065,VDM METALS DE MEXICO SA DE CV,CINTA CRONIX 80-E DE 4.00 X 0.10 MM,COMPRAS,10288.4,1646.14,11934.539999999999
292,2022-02-01,80970,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUELADO 300° C CAL. 12,COMPRAS,14245.0,2279.2,16524.2
293,2022-02-01,5551,CACELEC SA DE CV,"PARRILLA 1100 W, 120 V.",COMPRAS,1402.5,224.4,1626.9
294,2022-02-01,3289,EXI BAJIO SA DE CV,Pago,RENTA COPIADORA,0.0,0.0,0
295,2022-02-01,487,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION SA DE CV,Pago,COMPRAS,0.0,0.0,0
296,2022-02-01,2202,JOSE ISMAEL MANCILLA COLUNGA,S CONTABLE MES  ENERO 2022,HONORARIOS CONTABLES,5349.66,855.95,5100.009999999999
297,2022-02-01,55797,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX INOX T-304 1 1/4""",COMPRAS,589.0,94.24,683.24
298,2022-02-01,120130,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,RECOLECCION A DOMICILIO,PAQUETERIA,2354.32,376.69,2721.8700000000003
299,2022-02-01,1275,JORGE RAMIREZ AGUILAR,"IMPORTE POR SEGUNDO ANTICIPO DE TRABAJOS DE SUMINISTRO DE CABLEADO DE VOZ Y DATOS, SEGUN COTIZ- No. 2245.",COMPRAS,8620.69,1379.31,10000
300,2022-02-01,1276,JORGE RAMIREZ AGUILAR,"IMPORTE POR SALDO FINAL DE TRABAJOS DE SUMINISTRO E INSTALACION DE CABLEADO DE VOZ Y DATOS, SEGUN COTIZACION No. 2245.",COMPRAS,5229.31,836.69,6066
301,2022-02-01,599,IGNACIO ROJAS GOMEZ,SENSOR DE LUZ AUTONICS,COMPRAS,4975.0,796.0,5771
302,2022-02-01,261,"TUVASUR DEL BAJIO, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
303,2022-02-01,35484,TERMOELEMENTOS INDUSTRIALES SA DE CV,"AISLADOR CERAMICO OVALADO 2 VIAS X 3"" LONG. OP MX32249-01",COMPRAS,2940.0,470.4,3410.4
304,2022-02-01,6034,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","ALAMBRE DESNUDO PARA TERMOPAR TIPO K POSITIVO, CAL. 8 AWG
",COMPRAS,4290.0,686.4,4976.4
305,2022-02-01,4985,EDGAR AGUILAR DIAZ,RUEDA DE TRAPO PARA PULIR 8 X 2,COMPRAS,1739.0,278.24,2017.24
306,2022-02-01,567,RUBEN DARIO BARRERA GONZALEZ,Arena silica,COMPRAS,900.0,144.0,1044
307,2022-02-01,10031,COMER CHRIS SA DE CV,CAJA TOA.SANITAS C/2000 BCA(92231),MTTO LOCAL,481.81,77.09,558.9
308,2022-02-01,11290,DH4 COMERCIALIZADORA SA DE CV,COMISION DEL 4% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS A VARIOS CLIENTES DURANTE EL PERIODO DE ENERO DEL 2022,SUELDOS DIRECCION,41513.46,6642.15,48155.61
309,2022-02-01,8708406,PODER EJECUTIVO DEL ESTADO DE QUERETARO,BUSQUEDA EN ARCHIVO,DERECHOS,260.0,0.0,260
310,2022-02-01,55850,MR MULTISERVICIOS INDUSTRIALES SA DE CV,LAMINA AC INOX T304 2B CAL24,COMPRAS,10001.0,1600.16,11601.16
311,2022-02-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0
312,2022-02-01,109153,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABEZA MARINA GRANDE KNE-2PC,COMPRAS,13779.5,2204.73,15984.23
313,2022-02-01,15431,AUTOBUSES DE LA PIEDAD S.A. DE C.V,Servicio postales de paqueteo y courrier,PAQUETERIA,193.97,31.04,225.01
314,2022-02-01,000061983066,CFE SUMINISTRADOR DE SERVICIOS BASICOS,Energia,ENERGIA ELECTRICA,5215.55,772.67,5988.22
315,2022-02-01,20511,CLARITY SYSTEMS S.A. DE C.V.,ACCUA PERFECTA ULTRA PURIFICACION,ALIMENTOS,343.97,55.03,399
316,2022-02-01,73091,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 1""  X 33 MT",COMPRAS,24659.64,3945.54,28605.18
317,2022-02-01,15980,Sanjuana Vargas Almanza,R9-442-AL-G/B-INTERRUPTOR BALANCIN VERDE ILUMINADO ,COMPRAS,36.43,5.83,42.26
318,2022-02-01,81107,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",RESIST. T/PARRILLA 2600W-220V,COMPRAS,8400.9,1344.14,9745.039999999999
319,2022-02-01,44107,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
320,2022-02-01,4261636,"COSTCO DE MEXICO, S.A. DE C.V.",JAMÓN DE PAVO 2/680 G SELECCIÓN PREMIUM,NO DEDUCIBLE,0.0,0.0,0
321,2022-02-01,73114,NOVATEL MEXICANA S.A. DE C.V,"CINTA 0.005"" C/A STD DE 3"" X 33 MT",COMPRAS,12337.5,1974.0,14311.5
322,2022-02-01,51,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
323,2022-02-01,XXXX,ISIS PATRICIA NUÑEZ HERNANDEZ,Honorarios por asesoria legal,HONORARIOS JURIDICOS,1573.43,251.75,1500.0100000000002
324,2022-02-01,94326,"Potencia Fluida, S.A. de  C.V. Suc. Queretaro","TUBO BISC. A. INOX. C/COST T316L  C40 1/2""",COMPRAS,3062.69,490.03,3552.7200000000003
325,2022-02-01,5761,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,7299.08,1167.85,8466.93
326,2022-02-01,81159,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TUBO NO. 9615 (5.6 mm),COMPRAS,5200.0,832.0,6032
327,2022-02-01,3903,ASESORIA Y CONSULTORIA PENDRILD SC,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2374.29,379.89,2754.18
328,2022-02-01,2207,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,20468.02,0.0,20468.02
329,2022-02-01,1622,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
330,2022-02-01,109397,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,12685.26,2029.64,14714.9
331,2022-02-01,109470,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,BLOCKS DE TERMINALES 30 AMP 600V SERIE TU 312,COMPRAS,3050.7,488.11,3538.81
332,2022-02-01,4262583,"COSTCO DE MEXICO, S.A. DE C.V.",LANZADORES CON 84 PELOTAS DE ESPONJA 1PZ HOG WILD,NO DEDUCIBLE,0.0,0.0,0
333,2022-02-01,171957,ELECTROTERMICA NACIONAL SA DE CV,Tubo ENSA de incoloy 840 de 5/8-028&quot;. (106742-1 MT),COMPRAS,12880.11,2060.81,14940.92
334,2022-02-01,6573,J&M INTERCOPY SA DE CV,POLIZA DE MANTENIMIENTO,MTTO COMPUTO,6324.0,1011.84,7335.84
335,2022-02-01,56004,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX LATON 7/8""",COMPRAS,2200.0,352.0,2552
336,2022-02-01,8916,MATERIAS PRIMAS PLASTICOS Y DERIVADOS SA DE CV,BOLSA POLI 45+15X90X100 ASA NEGRA C/25,COMPRAS,188.75,30.2,218.95
337,2022-02-01,27111,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
338,2022-02-01,600,IGNACIO ROJAS GOMEZ,CABLE FV C/SILICON CAL.16 200°,COMPRAS,2100.0,336.0,2436
339,2022-02-01,43697,Radio Surtidora S.A. de C.V.,RESISTENCIA FIJA DE ALAMBRE 50 OHM 25W,COMPRAS,309.0,49.44,358.44
